name,department,reason
"Nature Purify Dry Fruits Festival Gift Pack - 1 Kg (Almond, Cashew, Raisins, Apricot - 250g Each)","grocery","Duplicate ASIN"
"Lijjat Papad - Udad, 200g","grocery","Price below minimum retail threshold (₹90)"
"Kissan Knorr Schezwan Sauce, 200 g","grocery","Price below minimum retail threshold (₹90)"
"Parle Platina Hide & Seek Chocolate Chip Cookies 350g / 400g (Weight May Vary)","grocery","Duplicate ASIN"
"MTR Minute Pepper Rasam Pouch, 60 g","grocery","Price below minimum retail threshold (₹90)"
"Knorr Classic Thick Tomato Soup, 51g / 53g (Weight May Vary)","grocery","Price below minimum retail threshold (₹90)"
"Naturally Grown Brinjal Varikatri, 500 g","grocery","Price below minimum retail threshold (₹90)"
"Phalada Pure & Sure Organic Cinnamon Powder 50Gms","grocery","Price below minimum retail threshold (₹90)"
"Haldiram's Delhi Khatta Meetha, 400g+40g extra","grocery","Price below minimum retail threshold (₹90)"
"MTR 3 Mins Breakfast Magic Masala Upma Pouch 60g","grocery","Price below minimum retail threshold (₹90)"
"Gits Instant Rabdi Dessert Mix, 100g","grocery","Price below minimum retail threshold (₹90)"
"Everest Masala - Pav Bhaji, 100g Carton","grocery","Price below minimum retail threshold (₹90)"
"Ching's Dark Soy Sauce, 90g","grocery","Price below minimum retail threshold (₹90)"
"Parle Platina Hide & Seek Black Bourbon Vanilla 300g","grocery","Price below minimum retail threshold (₹90)"
"Wingreens Farms Thousand Island Nozzle Pack, 200 g","grocery","Price below minimum retail threshold (₹90)"
"Fresh Chrysanthemum/Shevanti Flower Yellow, 250 g","grocery","Price below minimum retail threshold (₹90)"
"ITC Master Chef Classic Aloo Tikki, 320 g| Veg Frozen Snack| Ready to Cook","grocery","Price below minimum retail threshold (₹90)"
"Dukes Bourbon Premium chocolate flavoured sandwich biscuit (135g)","grocery","Price below minimum retail threshold (₹90)"
"Weikfield Green Chilli Sauce, 200g","grocery","Price below minimum retail threshold (₹90)"
"Fresh Gulchadi/Tuberose, 100 g","grocery","Price below minimum retail threshold (₹90)"
"Eastern Biriyani Masala Powder, 100 g","grocery","Price below minimum retail threshold (₹90)"
"Alpenliebe Pop, 64g","grocery","Price below minimum retail threshold (₹90)"
"Paper Boat Sparkling Coffee, 600ml | Dark Roast Coffee I Caffeinated Drink | Zero Sugar, Zero Calories I Sugar Free","grocery","Price below minimum retail threshold (₹90)"
"Bambino Roasted Vermicelli 425 gm","grocery","Price below minimum retail threshold (₹90)"
"Parle Marie Biscuit , 250g / 300g (Weight May Vary)","grocery","Price below minimum retail threshold (₹90)"
"Open Secret Premium Roasted & Salted Pistachios 500g| Pista Dry Fruit| Tasty & Healthy| High in Protein & Dietary Fiber| G...","grocery","Missing both actual and discount prices"
"Fortune Superfood Punjabi Khichdi , 200g","grocery","Price below minimum retail threshold (₹90)"
"Weikfield Cocoa Powder, 50g","grocery","Price below minimum retail threshold (₹90)"
"Parle Hide and Seek Black Bourbon, Chocolate, 100g","grocery","Price below minimum retail threshold (₹90)"
"Britannia Vita Marie Gold Biscuits, 150g","grocery","Price below minimum retail threshold (₹90)"
"Nestle A+ Nourish Dahi, 400 g","grocery","Price below minimum retail threshold (₹90)"
"Rajdhani Poha Mota, 500g","grocery","Price below minimum retail threshold (₹90)"
"Britannia Good Day Pista Badam Cookies, 200g","grocery","Price below minimum retail threshold (₹90)"
"Sunfeast YiPPee! Magic Masala, Instant Noodles 240g / 270g / 280g (Pack of 4) (Weight May vary )","grocery","Price below minimum retail threshold (₹90)"
"APLUS Super Saver Roasted Sooji 500 g","grocery","Price below minimum retail threshold (₹90)"
"Ching's Hot and Sour Cook Up Soup 55g","grocery","Price below minimum retail threshold (₹90)"
"Early Foods - (Trial Pack) Dry Fruits & Seeds Powder - Blend of 7 Indian Super Foods 50g| Dry Fruit Powder for Kids|Dry Fr...","grocery","Duplicate ASIN"
"MTR Macaroni Elbow 400g","grocery","Price below minimum retail threshold (₹90)"
"Mothers Recipe Panipuri Chutney Pouch, 200 g","grocery","Price below minimum retail threshold (₹90)"
"Kwality Wall's Cornetto Oreo, 110 ml","grocery","Price below minimum retail threshold (₹90)"
"Mother's Recipe Chana Masala Papad (7"") Pouch, 180 g","grocery","Price below minimum retail threshold (₹90)"
"Unibic Sugar Free Cashew , 75g","grocery","Price below minimum retail threshold (₹90)"
"Epigamia Greek Yogurt Smoothies Blueberry Bottle, 200 ml","grocery","Price below minimum retail threshold (₹90)"
"PRIME CULTIVATOR: Premium Dried Anjeer (Figs) (250g)","grocery","Duplicate ASIN"
"Britannia NutriChoice Digestive High Fibre Biscuits, 200g","grocery","Duplicate ASIN"
"Berries And Nuts Premium Whole Dried Cranberries | Antioxidant Rich, Immunity Booster | 1 Kg","grocery","Duplicate ASIN"
"Lion Deseeded Dates - 100% Natural, 200g Pouch","grocery","Price below minimum retail threshold (₹90)"
"Nutzy Premium Raisins (Black Raisins/ Kali Darakh, 250g)","grocery","Price below minimum retail threshold (₹90)"
"Everest Cumin Powder, Carton, 100g","grocery","Price below minimum retail threshold (₹90)"
"Mindful EAT Anytime Mindful Millet Energy Bars - Variety Box (Ragi, Bajra, Quinoa and Jowar) - 25 g x 12 Bars","grocery","Duplicate ASIN"
"Mothers Recipe Sabudana Papad Pouch, 70 g","grocery","Price below minimum retail threshold (₹90)"
"Amul Cheese Sauce Mexican, 200 g","grocery","Price below minimum retail threshold (₹90)"
"ATLANTIS 3 in 1 Nukkad Instant Coffee Premix Dry Powder 1 Kg for Vending Machine","grocery","Duplicate product title fingerprint"
"Prabhat Regular Home Taste Cup Dahi, 400 g","grocery","Price below minimum retail threshold (₹90)"
"Pro Nature 100% Organic Channa Sattu, 250g","grocery","Price below minimum retail threshold (₹90)"
"Amulya Dairy Whitener 200g Refill","grocery","Price below minimum retail threshold (₹90)"
"Mamie Yova French Yogurt Strawberry, 90 g","grocery","Price below minimum retail threshold (₹90)"
"Curry leaves Powder 100g | Karuveppilai Powder | Kadi Patta Powder | Karibevu Powder for Hair & Eating","grocery","Price below minimum retail threshold (₹90)"
"Mapro Lemon Ginger Squash, 750ml","grocery","Duplicate ASIN"
"Fearless Green Tea Original & Pure | 200g | Natural Loose Leaves | Non Bitter Assam Tea | Silver Tips | Exported Worldwid...","grocery","Duplicate ASIN"
"Krishna's Night Jasmine Parijat Harshringar Leaf Juice - 500 ml","grocery","Duplicate ASIN"
"Cornitos Nachos Crisps, Sizzlin Jalapeno, Corn Chip 60g","grocery","Price below minimum retail threshold (₹90)"
"ATLANTIS Kadak Cardamom Premix Tea for Vending Machine - 1kg","grocery","Duplicate ASIN"
"TEACURRY Thyroid Support Tea Bags - 30 Tea Bags, 1 Month Pack (Spearmint Flavoured) - Helps with Thyroid Support (TSH T3 T...","grocery","Duplicate ASIN"
"Tata Tea Gold Darjeeling | Fine Long Leaf Authentic Darjeeling Tea | Black Tea | 75g","grocery","Duplicate product title fingerprint"
"Pro Nature Channa Dal, 500g","grocery","Price below minimum retail threshold (₹90)"
"Organic Soul - Organic Kashmiri Red Chilli Spices Whole, 100g | Guntur / Byadgi / Sabut Lal Mirch in Fresh 100GM","grocery","Price below minimum retail threshold (₹90)"
"Gavyamart Ghee in Pantry, 100% Pure Kankrej A2 Cow Desi Ghee - Made Using Traditional Bilona Method Ghee - Glass Ghee jar ...","grocery","Non-food product in Grocery"
"More Pulav Rice Loose 1Kg","grocery","Price below minimum retail threshold (₹90)"
"MDH Kashmiri Mirch, 100g","grocery","Price below minimum retail threshold (₹90)"
"Del Monte Tomato Ketchup, Classic Blend, 200g","grocery","Price below minimum retail threshold (₹90)"
"Zenith Nutrition Pantothenic Acid (Vitamin B5) 5000mcg, Energy & Metabolism - 100 Veg capsules","grocery","Non-food product in Grocery"
"Organic Tattva 'Fenugreek Powder' | Indian Spice, Fresh Natural Methi Powder (100G, Pouch)","grocery","Price below minimum retail threshold (₹90)"
"Tropicana Mango Delight Fruit Juice - 200ml","grocery","Price below minimum retail threshold (₹90)"
"Too Yumm! Multigrain Chips, Dahi Papdi Chaat, 54g","grocery","Price below minimum retail threshold (₹90)"
"Dr. Oetker Funfoods Dr. Oetker Mayo Veg Original, 250g","grocery","Price below minimum retail threshold (₹90)"
"Boost Health, Energy and Sports Nutrition Chocolate drink - 1 kg Refill Pack, Fortified with 17 Essential Vitamins and Min...","grocery","Duplicate ASIN"
"Amul Kool Koko Can, 200ml","grocery","Price below minimum retail threshold (₹90)"
"Nestle Nescafe Signature Blend Hot Coffee Premix (1 kg)","grocery","Duplicate ASIN"
"FRESH & HONEST Awake Filter Coffee Powder 70: 30 Blend, 200g","grocery","Price below minimum retail threshold (₹90)"
"Octavius Classic Assam Black Tea - 100 Teabag pack of 1","grocery","Duplicate ASIN"
"Wingreens Farms Peri Peri Ketchup Nozzle Pack, 200 g","grocery","Price below minimum retail threshold (₹90)"
"Colombian Brew 3 in 1 Cappuccino Café Latte, Instant Coffee Powder Premix, 10 Sachets Box pack of 2","grocery","Duplicate ASIN"
"Third Wave Coffee French Roast 100% Arabica Coffee, 250 gram (Cold Brew/French Press)","grocery","Duplicate ASIN"
"Organic Tattva, Organic Dried Red Chilli Powder, 100 Gram | Quality Mirchi Powder, Naturally Processed, from Farm Picked F...","grocery","Price below minimum retail threshold (₹90)"
"Limca Bottle, 600ml","grocery","Price below minimum retail threshold (₹90)"
"Centre Fresh Mint, Chewy Mints, Spearmint Flavour Candy Pocket Bottle, 33 g","grocery","Price below minimum retail threshold (₹90)"
"Knorr Soup Hot and Sour Chicken Pouch, 36g","grocery","Price below minimum retail threshold (₹90)"
"Tata Agni Tea, Dust, 250g","grocery","Price below minimum retail threshold (₹90)"
"Kwality Walls Trixy Cheesecake Cup, 110 ml","grocery","Price below minimum retail threshold (₹90)"
"Tata Sampann Multi Dal Chilla Mix, 180g","grocery","Price below minimum retail threshold (₹90)"
"Coco Mama Coconut Water Tetrapak, 250 ml","grocery","Price below minimum retail threshold (₹90)"
"Top Ramen Cup Noodles Italiano, 70g","grocery","Price below minimum retail threshold (₹90)"
"24 Mantra Millet Dosa Mix - 216gms | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free","grocery","Price below minimum retail threshold (₹90)"
"Gatorade Sports Drink - Orange Flavor, 500ml Bottle","grocery","Price below minimum retail threshold (₹90)"
"Veeba Garlic Mayonnaise, 250g","grocery","Price below minimum retail threshold (₹90)"
"Wingreens Farms Pizza & Pasta Sauce, 180g| Nozzle Pack","grocery","Price below minimum retail threshold (₹90)"
"Cadbury Oreo Vanilla Flavour Cookie Sandwich Cream Biscuit (113.75g / 120g grammage May Vary)","grocery","Price below minimum retail threshold (₹90)"
"EAT BETTER CO - Better Laddoos - Peanut & Chocolate - Delicious Sugar-Free Laddoos | Energy-Bar Replacement | Dry-Fruit La...","grocery","Duplicate ASIN"
"Carbamide Forte 100% Pure Extra Virgin Cold Pressed Coconut Oil for Skin, Hair Growth & Cooking – 200ml","grocery","Duplicate ASIN"
"Cadbury Oreo Vanilla Flavour Cookie Sandwich Cream Biscuit (113.75g / 120g grammage May Vary)","grocery","Price below minimum retail threshold (₹90)"
"Add me Punjabi Mix Pickle 500gm Mango Chilli Lemon Carrot ker Ginger karonda lasoda Fruit Mix Achar Pickles Glass Pack, 50...","grocery","Duplicate ASIN"
"Patanjali Pushtahar Dalia, 500g","grocery","Price below minimum retail threshold (₹90)"
"Nutella Chocolate Hazelnut Spread, 350 g","grocery","Duplicate product title fingerprint"
"Chetran’s Herbal Tofu 200G | Masala Flavor | Fresh Paneer Alternative | High Protein","grocery","Price below minimum retail threshold (₹90)"
"Rasna Fruit Fun MSP (32Gl+32GL+ 32GL) monocarton, Alphonso Mango Pack of 2","grocery","Duplicate ASIN"
"Govind Milk & Milk Products Skimmed Milk Powder 200 gm (Buy 1 Get 1 Free)","grocery","Duplicate ASIN"
"Mothers Recipe Punjabi Pachranga Pickle Pouch, 200 g","grocery","Price below minimum retail threshold (₹90)"
"Unived KSM-66 Ashwagandha | 600mg Vegan Full Spectrum Root Extract Standardized to 5% Withanolides | for Stress, Anxiety, ...","grocery","Duplicate ASIN"
"Bingo! Tedhe Medhe Masala Tadka, 50g, Spindle Shaped Crunchy Snack with Indian Masala Flavour Perfect for Snacking","grocery","Price below minimum retail threshold (₹90)"
"Nescafé Original Black Roast Coffee Powder, 200 g Jar","grocery","Duplicate ASIN"
"Frooti Tetra 125ml (Pack of 40)","grocery","Duplicate ASIN"
"Typhoo Cleansing Organic Root Remedy Tea Bag (20 Tea Bags)","grocery","Duplicate ASIN"
"Soyfit SOYA Paneer Garlic/Pepper, 200 g","grocery","Price below minimum retail threshold (₹90)"
"Navvayd Lopchu Golden Orange Pekoe Darjeeling Tea (100 Gm, 50 Cups) I With Real Musk Flavor & Smoky Taste | Loose Leaf - E...","grocery","Duplicate ASIN"
"Orbit Mixed Fruit Chewing Gum Tube, 22 g","grocery","Price below minimum retail threshold (₹90)"
"Davidoff Rich Aroma Coffee Bottle, 6 x 100 g","grocery","Duplicate ASIN"
"Tea Valley Royal 1kg | CTC Tea | Premium Blend of Assam and Dooars Tea | Unique Blend Crafted for Chai Lovers| Strong, Mal...","grocery","Duplicate ASIN"
"TEA AND INDIA Slimming detox tea for weight loss (100g loose tea) helps loose weight | reduce belly fat | good for digestion","grocery","Duplicate ASIN"
"NESTEA Instant Iced Tea, Green Tea Mint Flavour – 400g","grocery","Duplicate ASIN"
"Seven Beans - URUBAGE South Indian Filter Coffee Powder - Coffee: 80%, Chicory: 20% ,500 g (Medium Roast) (Pack of 2)","grocery","Duplicate ASIN"
"MTR Vermicelli Payasam 100g","grocery","Price below minimum retail threshold (₹90)"
"Bevzilla Premium Gift box of 4 Coffee Powder Jars (25 gms each), Coffee Travel Mug & Electric Frother | Strong Coffee| 100...","grocery","Duplicate ASIN"
"Knorr Chinese Manchurian Gravy Mix, Serves 6, 55 g","grocery","Price below minimum retail threshold (₹90)"
"AVG Giloy, Tulsi, Amla & Ashwagandha Premium Herbal Juice, Immunity Booster, 1l","grocery","Duplicate ASIN"
"Mala's, Fruit Crush Kiwi 750ml, Green, Medium","grocery","Duplicate ASIN"
"Grannys Foods Instnat Ginger Coffee/Chukku Kappi/Sukku Kappi(150g Pack Of 1)/Traditional Flavor & Taste Of Kerala","grocery","Duplicate ASIN"
"Ching's Secret Instant Noodles - Manchurian, Vegetarian 60 Gram","grocery","Missing both actual and discount prices"
"KALFREE Detox Tea","grocery","Duplicate ASIN"
"Act II Instant Popcorn - Golden Sizzle, 60g (Pack of 3)","grocery","Price below minimum retail threshold (₹90)"
"Dry Fruit Wala Sabudana Papad Plain 250gms (Gluten-Free & Upwas-Friendly Tapioca Papads)","grocery","Price below minimum retail threshold (₹90)"
"Taj Mahal Spicy Ginger Tea Bags, 25 Pieces","grocery","Duplicate product title fingerprint"
"Too Yumm Karare Noodle Masala, 75g","grocery","Price below minimum retail threshold (₹90)"
"Nestle A+ Greek Yoghurt Strawberry, 90 g","grocery","Price below minimum retail threshold (₹90)"
"tizum HDMI to VGA Adapter/ Connector/ Converter Cable 1080P (Male to Female) for Media Players, Xbox, Projector, Computer,...","gaming","Generic cable in Gaming"
"TP-Link TL-WA850RE Single_Band 300Mbps RJ45 Wireless Range Extender, Broadband/Wi-Fi Extender, Wi-Fi Booster/Hotspot with ...","gaming","Generic cable in Gaming"
"Amazon Basics High-Speed HDMI Cable - 10 Feet (Latest Standard) - Supports Ethernet, 3D, 4K video,Black","gaming","Generic cable in Gaming"
"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 ...","gaming","Generic cable in Gaming"
"Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set To...","gaming","Generic cable in Gaming"
"Amazon Basics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot","gaming","Generic cable in Gaming"
"Amazon Basics High-Speed Braided HDMI Cable - 6 Feet - Supports Ethernet, 3D, 4K and Audio Return - Single Pack (Black)","gaming","Generic cable in Gaming"
"POSH Male to Male VGA Cable 1.5 Meter, Support PC/Monitor/LCD/LED, Plasma, Projector, TFT. VGA to VGA Converter Adapter Cable","gaming","Generic cable in Gaming"
"Sounce Ethernet Adapter USB to RJ45 LAN Wired Adapter Compatible for Nintendo Switch Wii Wii U MacBook Chromebook Windows ...","gaming","Generic cable in Gaming"
"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black","gaming","Generic cable in Gaming"
"ZEBRONICS Zeb-HAA3020 (3 Meter/9 feet) HDMI Cable Supports 3D, ARC & CEC Extension, Compatible with HDMI-Enabled TV, Blu-r...","gaming","Generic cable in Gaming"
"Amazon Basics RJ45 Cat-5e Network Ethernet Patch/LAN Cable for Router - 50 Feet (15.2 Meters, White)","gaming","Generic cable in Gaming"
